,id_senador,titulo,fecha_entrada,id_ficha,organismo
12,327,RUTA 43 TRAMO BLANQUILLO (DURAZNO) - SAN GREGORIO DE POLANCO (TACUAREMBÓ). OBRAS. INFORMES.,2018-03-21,138968,MTOP*
13,327,AVIÓN VENEZOLANO. ARRIBO TERRITORIO NACIONAL. TRÁMITES MIGRATORIOS. INFORMES.,2018-03-01,138593,DIRECCION NACIONAL MIGRACION
14,327,AVION VENEZOLANO. ARRIBO TERRITORIO NACIONAOL. TRAMITES ADUANEROS. INFORMES.,2018-03-01,138594,DNA*
15,327,AVIÓN VENEZOLANO. AEROPUERTO INTERNACIONAL CARRASCO. ARRIBO. REGISTROS. INFORMES.,2018-03-01,138595,DINACIA*
16,327,AFE-SINDICATO UNIÓN FERROVIARIA. ACUERDO. INFORMES.,2018-02-21,138499,AFE*
17,327,COMANDO EJERCITO (GENERAL). PINTURA VEHÍCULOS. COMPRA DIRECTA AMPLIADA. ADJUDICACIÓN. INFORMES.,2018-02-14,138426,COMANDO EJERCITO (GENERAL)
18,327,OSE. COLONIA (DEPARTAMENTO). OBRAS INFRAESTRUCTURA. INFORMES.,2017-10-04,136908,OSE*
19,327,INTERNET. COBERTURA. CERRO LARGO. INFORMES.,2017-09-26,136768,ANTEL*
20,327,DIRECTORIO ALUR. VIAJES Y VIÁTICOS. PERÍODO 2011-2015. INFORMES,2017-08-16,136285,ANCAP*
21,327,COMBUSTIBLE REFINADO. COMBUSTIBLE IMPORTADO. PRECIO. COMPARACIÓN. INFORMES.,2017-07-17,135784,ANCAP*
22,327,COMBUSTIBLE REFINADO. COMBUSTIBLE IMPORTADO. PRECIO. COMPARACIÓN. INFORMES.,2017-07-17,135784,MIEM*
23,327,LICEO Nº 1 SALTO. PRINCIPIO LAICIDAD. VIOLACIÓN. INFORMES,2017-07-12,135706,ANEP*
24,327,ANCAP. REESTRUCTURA GERENCIAL. INFORMES.,2017-07-12,135676,ANCAP*
25,327,EXPLORACIÓN HIDROCARBUROS. PERFORACIONES. SALTO Y PAYSANDÚ. INFORMES.,2017-06-26,135438,ANCAP*
26,327,INUNDACIONES LITORAL NORTE PAIS. RECURSOS DESTINADOS. INFORMES.,2017-06-22,135370,MEF*
27,327,INUNDACIONES LITORAL NORTE PAÍS. REALOJO FAMILIAS. INFORMES.,2017-06-22,135373,MVOTMA*
28,327,ALUR. TARJETAS CORPORATIVAS. INFORMES.,2017-06-12,135216,ANCAP*
29,327,FONDO VIVIENDA POLICIAL. RECURSOS ASIGNADOS. INFORMES.,2017-02-20,133665,MINISTERIO INTERIOR
30,327,ANCAP. COMPRAS CRUDO. MECANISMOS DE CONTROL. INFORMES.,2017-02-14,133592,ANCAP*
31,327,PLAN JUNTOS. GESTIÓN. RESULTADOS. INFORMES,2016-12-19,133207,MVOTMA*
32,327,CARMELO - BUENOS AIRES. TRANSPORTE FLUVIAL DE PASAJEROS. SERVICIO. INFORMES,2016-12-09,133112,MTOP*
33,327,INFORMES. ANCAP. SOCIEDADES PRIVADAS. MEF.,2016-11-22,132774,MEF*
34,327,PLANTA ALUR (DEPTO ARTIGAS). CONSTRUCCIÓN. INFORMES.,2016-11-17,132749,ANCAP*
35,327,TNU. PROGRAMACIÓN. PUBLICACIÓN WEB. INFORMES.,2016-11-08,132527,TELEVISION NACIONAL DEL URUGUAY
36,327,UDELAR. CERRO LARGO. ACTIVIDADES. INFORMES.,2016-10-28,132377,UDELAR*
37,327,LEY INCLUSIÓN FINANCIERA. APLICACIÓN. COMERCIOS. INFORMES.,2016-10-05,131978,MEF*
38,327,ANCAP. PARTICIPACIÓN ACCIONARIA. SOCIEDADES COMERCIALES. GESTIÓN. INFORMES.,2016-09-26,131830,MEF*
39,327,FRIPUR S.A. SITUACIÓN TRIBUTARIA. INFORMES.,2016-09-16,131691,DGI*
40,327,ANEP. 2017-2018. PLANES DE ESTUDIO. REFORMA. INFORMES.,2016-09-13,131622,ANEP*
41,327,PLANTA DE CAL (TREINTA Y TRES). FUNCIONAMIENTO. INFORMES.,2016-08-16,131239,ANCAP*
