,id_senador,titulo,fecha_entrada,id_ficha,organismo
29,11524,AGUA POTABLE. ESCUELAS RURALES. ABASTECIMEINTO. CONTROL. INFORMES.,2017-08-29,136431,DINAGUA*
30,11524,PERSONAS CON DISCAPACIDAD MOTRIZ. TRANSPORTE. INFORMES.,2017-07-13,135720,MEC*
31,11524,EMPRESA SCHUEPBACH. BUSQUEDA PETROLEO. PERFORACIONES. SUSPENSION. INFORMES.,2017-06-21,135355,MVOTMA*
32,11524,ARMADA NACIONAL. REPRESION. FISCALIZACION. INFORMES.,2017-06-21,135356,MDN*
33,11524,EMBARCACIONES NACIONALES Y EXTRANJERAS. NORMAS LABORALES. CONTRALOR. INFORMES.,2017-06-21,135357,MTSS*
34,11524,LA PALOMA (ROCHA). EMBARCACIONES CHINAS. PERMISOS PESCA. CONCESIÓN. INFORMES.,2017-06-06,135131,MGAP*
35,11524,EXPLORACIÓN PETRÓLEO. PERFORACIONES. CALIDAD AGUA. INFORMES,2017-05-16,134868,MVOTMA*
36,11524,ARTIGAS (DPTO). TIERRAS COLONOS. ADJUDICACIÓN. INFORMES.,2017-05-11,134808,ANCAP*
37,11524,ARTIGAS (DPTO). TIERRAS COLONOS. ADJUDICACIÓN. INFORMES.,2017-05-11,134808,INC*
38,11524,EMPRESA BESINEY SA. VEHÍCULOS AUTOMOTORES. ADMISIÓN TEMPORARIA. PRÓRROGA. INFORMES,2016-12-06,133046,MIEM*
39,11524,EMPRESA BESINEY SA. PLANTILLA DE TRABAJADORES. INFORMES,2016-12-06,133047,MTSS*
40,11524,VEHÍCULOS AUTOMOTORES. ELEMENTOS DE SEGURIDAD. EXIGENCIAS LEY 19061. CUMPLIMIENTO. INFORMES,2016-12-06,133049,DNA*
41,11524,ATLÁNTIDA (CANELONES). PLAYA BRAVA. CALIDAD AGUA. SITUACIÓN. INFORMES.,2016-11-23,132830,DINAMA*
