,id_senador,titulo,fecha_entrada,id_ficha,organismo
30,2873,CONTRATACION BECARIA MINISTERIO INTERIOR.  PROCEDIMIENTO ADMINISTRATIVO. DENUNCIA VIOLENCIA DOMESTICA. ACTUACIONES. INFORMES.,2017-03-07,133739,MINISTERIO INTERIOR
31,2873,LIBRO HISTORIA URUGUAY SIGLO XX. AVAL CONSEJO EDUCACION INICIAL Y PRIMARIA. TEXTO OFICIAL. INFORMES.,2017-02-15,133645,MEC*
32,2873,PUBLICIDAD ELECTORAL.  PLAZO INCUMPLIMIENTO. INFORMES.,2016-11-17,132734,CORTE ELECTORAL
33,2873,COMISION TECNICO MIXTA SALTO GRANDE. PERSONAL CONTRADADO. CANTIDAD. INFORMES.,2016-11-16,132722,MRREE*
34,2873,COMISION ADMINISTRADORA RIO URUGUAY. PERSONAL CONTRATADO. CANTIDAD. INFORMES.,2016-11-16,132720,MRREE*
35,2873,ANP. TERMINAL PESQUERA CAPURRO. ESTADO OBRAS. INFORMES.,2016-11-16,132726,MTOP*
36,2873,COMISION TECNICO MIXTA FRENTE MARITIMO. PERSONAL CONTRATADO. CANTIDAD. INFORMES,2016-11-16,132721,MRREE*
37,2873,SISTEMA GESTION SEGURIDAD PUBLICA. DENUNCIAS REALIZADAS. CANTIDAD. INFORMES.,2016-11-08,132535,MINISTERIO INTERIOR
38,2873,PERSONAL CONTRATADO COMISION ADMINISTRADORA RIO DE LA PLATA DESDE 01/03/2015. INFORMES.,2016-10-31,132393,MRREE*
39,2873,DGI. FALLOS JURISDICCIONALES ANULACION ACTOS ADMINISTRATIVOS. PROCEDIMIENTO. INFORMES.,2016-10-31,132400,MEF*
