,id_senador,titulo,fecha_entrada,id_ficha,organismo
26,5167,VIOLENCIA DOMÉSTICA. JUZGADOS. DENUNCIAS Y DIAGNÓSTICOS. SITUACIÓN. INFORMES.,2017-05-08,134794,SUPREMA CORTE JUSTICIA
27,5167,VIOLENCIA DOMÉSTICA Y DE GÉNERO. UNIDADES ESPECIALIZADAS. FUNCIONAMIENTO. INFORMES.,2017-05-08,134798,MINISTERIO INTERIOR
28,5167,CHINA. SOJA. EXPORTACIÓN. REQUISITOS FITOSANITARIOS. PROTOCOLO. INFORMES.,2017-05-02,134640,MGAP*
29,5167,ESTADIO CENTENARIO. SISTEMA DE IDENTIFICACION FACIAL. FALLOS SISTEMA. INFORMES.,2017-04-25,134515,MINISTERIO INTERIOR
30,5167,FÁBRICA FUEGOS ARTIFICIALES. TOLEDO (CANELONES). HABILITACIÓN. INFORMES.,2017-04-24,134499,INSPECCION TRABAJO Y SEGURIDAD SOCIAL (GENERAL)
31,5167,MINERA ARATIRI. NUEVO GRUPO INVERSOR. NEGOCIACIONES. INFORMES.,2017-04-24,134501,MIEM*
32,5167,POLICÍA CAMINERA. DESTACAMENTOS. FUNCIONARIOS Y VEHÍCULOS. INFORMES.,2017-03-23,134096,POLICIA CAMINERA
33,5167,HURTO VIVIENDA PARQUE DEL PLATA. INVESTIGACIÓN. INFORMES,2017-03-14,133871,MINISTERIO INTERIOR
34,5167,FABRICA FUEGOS ARTIFICIALES. TOLEDO (CANELONES). INCENDIO. IGTSS. INFORMES.,2017-03-07,133800,INSPECCION TRABAJO Y SEGURIDAD SOCIAL (GENERAL)
35,5167,FABRICA FUEGOS ARTIFICIALES. TOLEDO (CANELONES). INCENDIO. DNB. INFORMES.,2017-03-07,133761,DIRECCION NACIONAL BOMBEROS
36,5167,FABRICA FUEGOS ARTIFICIALES. TOLEDO (CANELONES). INCENDIO. SMA. INFORMES,2017-03-07,133799,MDN*
37,5167,"BALNEARIOS CON ACCESO A PLAYA (CANELONES, MALDONADO Y ROCHA). DICIEMBRE 2016-FEBRERO 2017. DENUNCIAS POLICIALES. INFORMES.",2017-02-21,133668,MINISTERIO INTERIOR
38,5167,OSE. TARIFAS PÚBLICAS. AUMENTO. PORCENTAJES. INFORMES.,2017-02-15,133652,OSE*
39,5167,MINISTERIO INTERIOR. YOUNG (RÍO NEGRO). DENUNCIAS POLICIALES. INFORMES.,2017-02-02,133561,MINISTERIO INTERIOR
40,5167,SCJ. YOUNG (RIO NEGRO). DENUNCIAS POLICIALES. INFORMES.,2017-02-02,133562,SUPREMA CORTE JUSTICIA
41,5167,MINISTERIO INTERIOR. SERVICIO PSICOLOGÍA OCUPACIONAL. CONTRATACIÓN. INFORMES.,2016-10-26,132281,MINISTERIO INTERIOR
42,5167,PROGRAMA DE AHORRO JOVEN PARA VIVIENDA. INCLUSIÓN FINANCIERA. INFORMES.,2016-10-03,131893,ANV*
