,id_senador,titulo,fecha_entrada,id_ficha,organismo
14,7740,ONG ULTIMO RECURSO. RENOVACION CONTRATO. CARENCIA. SITUACION FUNCIONARIOS POLICIALES. INFORMES.,2018-04-03,139065,MINISTERIO INTERIOR
15,7740,PERSONAS INGRESO PAIS EXCEPTO TURISTAS PERIODO ENERO 2015- JUNIO 2017. CANTIDAD. INFORMES.,2017-09-05,136485,MINISTERIO INTERIOR
16,7740,ALQUILER GARANTIAS. JOVENES 18 A 29 AÑOS. PERIODO 01/01/2015 A 30/06/2017. INFORMES.,2017-09-05,136486,MVOTMA*
17,7740,RIOS Y ARROYOS. CALIDAD AGUA. CONTROLES. INFORMES.,2017-08-15,136257,MSP*
18,7740,RIOS Y ARROYOS. CALIDAD AGUA. CONTROLES. INFORMES.,2017-08-15,136254,MGAP*
19,7740,RIOS Y ARROYOS. CALIDAD AGUA. CONTROLES. INFORMES.,2017-08-15,136254,MEC*
20,7740,RIOS Y ARROYOS. CALIDAD AGUA. CONTROLES. INFORMES.,2017-08-15,136254,MVOTMA*
21,7740,RIOS Y ARROYOS. CALIDAD AGUA. CONTROLES. INFORMES.,2017-08-15,136254,MSP*
22,7740,RIOS Y ARROYOS. CALIDAD AGUA. CONTROLES. INFORMES.,2017-08-15,136259,MEC*
23,7740,RIOS Y ARROYOS. CALIDAD AGUA. CONTROLES. INFORMES.,2017-08-15,136258,MGAP*
24,7740,SEGURIDAD. FUNCIONARIOS POLICIALES.  YOUNG (RIO NEGRO). NECESIDAD. INFORMES.,2017-06-22,135371,MINISTERIO INTERIOR
25,7740,"CENTROS EDUCATIVOS NUEVO BERLIN (RIO NEGRO). PROBLEMATICA SALUD ESTUDIANTES, DOCENTES Y FUNCIONARIOS. INFORMES.",2017-06-07,135167,MEC*
26,7740,RUTAS NACIONALES. MANTENIMIENTO. INFORMES.,2017-06-06,135093,MTOP*
27,7740,SUBSIDIO DESEMPLEO. TRABAJADORES AMPARADOS MARZO 2016-2017. INFORMES.,2017-05-02,134617,MTSS*
28,7740,"ANCAP Y ANTEL. AUSPICIO, PATROCINIO Y SPONSOREO ARTISTAS PERIODO 2010 - 2017. INFORMES.",2017-03-28,134186,MIEM*
29,7740,CONSTRUCCION VIVIENDAS PASIVOS. RESOLUCIONES BPS. INFORMES.,2017-03-28,134176,MTSS*
30,7740,CONTRATACION ARTISTAS MEC. ESPECTACULOS REALIZADOS. INFORMES.,2017-03-28,134189,MEC*
31,7740,CONTRATACION ARTISTAS MINISTERIO TURISMO. ESPECTACULOS REALIZADOS. INFORMES.,2017-03-28,134188,MINISTERIO TURISMO
32,7740,ESCUELA SARANDI NAVARRO (RIO NEGRO). REPARACION. OBRAS. CONTROLES. INFORMES.,2017-03-15,133900,MEC*
33,7740,UTE. CONTRATOS COMPRA ENERGIA PARTICULARES. INFORMES.,2016-09-06,131469,MIEM*
34,7740,TRABAJADORES. SEGURO DESEMPLEO. NÓMINA. INFORMES.,2016-03-10,128639,BPS*
35,7740,TRABAJADORES. SEGURO DESEMPLEO. NÓMINA. INFORMES.,2016-03-10,128639,INEFOP*
36,7740,"MERELLO SCHULEZ, Rodolfo. PROFESOR CODICEN. SITUACION LABORAL ACTUAL. DETALLES. INFORMES.",2015-11-17,127415,MEC*
37,7740,SISTEMA NACIONAL DE CUIDADOS. CAPACITACIONES. INFORMES.,2015-11-04,127185,MEF*
38,7740,SISTEMA NACIONAL DE CUIDADOS. CAPACITACIONES. INFORMES.,2015-11-04,127185,MEC*
39,7740,SISTEMA NACIONAL DE CUIDADOS. CAPACITACIONES. INFORMES.,2015-11-04,127185,OPP*
40,7740,SISTEMA NACIONAL DE CUIDADOS. CAPACITACIONES. INFORMES.,2015-11-04,127185,MSP*
41,7740,SISTEMA NACIONAL DE CUIDADOS. CAPACITACIONES. INFORMES.,2015-11-04,127185,MTSS*
42,7740,SISTEMA NACIONAL DE CUIDADOS. CAPACITACIONES. INFORMES.,2015-11-04,127185,MIDES*
