,id_senador,titulo,fecha_entrada,id_ficha,organismo
18,922,"ALUR. PROCURADOR, ABOGADO, ESCRIBANO PERMANENTES O EXTERNOS CONTRATADOS. 2007 A LA FECHA. INFORMES.",2018-03-12,138838,ANCAP*
19,922,ARROZALES BALNEARIO LAGO MERÍN (CERRO LARGO). FUMIGACIONES AÉREAS. INFORMES.,2018-03-07,138765,DINAMA*
20,922,DESTINOS DIPLOMATICOS. FUNCIONARIAS MINISTERIO RELACIONES EXTERIORES. DESIGNACIÓN. INFORMES.,2018-03-05,138617,MRREE*
21,922,FISCALÍA GENERAL DE LA NACIÓN. FUNCIONARIOS. INFORMES.,2018-03-03,138694,FISCALIA GENERAL NACION
22,922,INC. VEHÍCULOS OFICIALES. USO. INFORMES.,2018-02-19,138436,MGAP*
23,922,INC. VEHÍCULOS OFICIALES. USO. INFORMES.,2018-02-19,138436,INC*
24,922,ROBOS Y ASALTOS. INFORMES.,2018-02-09,138437,MINISTERIO INTERIOR
25,922,MATRIZ ATS S.A. (GRUPO ANCAP). EMPRESA. FUNCIONAMIENTO. ESTRUCTURA. INFORMES.,2017-10-02,136808,ANCAP*
26,922,CENTROS DE RECUSIÓN. SEÑAL DE CELULARES. BLOQUEO. INFORMES.,2017-09-13,136639,MINISTERIO INTERIOR
27,922,RUTAS. CARTELERIA Y SEÑALIZACION. POSTES DE HORMIGON. INFORMES.,2017-09-12,136594,MTOP*
28,922,MIEM. BENEFICIO PARA INDUSTRIAS EFICIENTES. CAMPAÑA. INFORMES.,2017-04-18,134382,MIEM*
29,922,PERSONAS PRIVADAS DE LIBERTAD. PROCESOS DE REHABILITACIÓN. INFORMES,2017-03-27,134143,MINISTERIO INTERIOR
30,922,BROU. OBRAS CIVILES. AGENCIAS. MONTEVIDEO Y CANELONES. 2014-2017. INFORMES.,2017-03-22,134035,BROU*
31,922,FONDO DE SOLIDARIDAD. FUNCIONAMIENTO. INFORMES.,2017-03-13,133826,MEC*
32,922,"COMISION INTERMINISTERIAL PUERTO AGUAS PROFUNDAS. PERSONAL, ASESORES Y CONSULTORES CONTRATADOS. INFORMES.",2017-03-07,133750,MTOP*
33,922,"COMISION INTERMINISTERIAL PUERTO AGUAS PROFUNDAS. PERSONAL, ASESORES Y CONSULTORES CONTRATADOS. INFORMES.",2017-03-07,133750,MVOTMA*
34,922,"COMISION INTERMINISTERIAL PUERTO AGUAS PROFUNDAS. PERSONAL, ASESORES Y CONSULTORES CONTRATADOS. INFORMES.",2017-03-07,133750,OPP*
35,922,PUERTO DE MONTEVIDEO. CONTENEDORES REFRIGERADOS. SERVICIO DE FRÍO. INFRAESTRUCTURA. LICITACIÓN. INFORMES.,2017-02-14,133585,ANP*
36,922,YOUNG (RIO NEGRO). 2011-2016. DELITOS. INFORMES.,2017-02-07,133573,MINISTERIO INTERIOR
37,922,MIDES. RUBRO TRANSFERENCIAS. GASTO OBLIGADO 2010 Y 2015. APERTURA. INFORMES,2017-02-02,133563,MIDES*
38,922,REFUGIADOS. ASILO POLÍTICO. SOLICITUD. CUBANOS. CIUDADANOS. INGRESOS AL PAIS. INFORMES,2016-12-19,133217,MINISTERIO INTERIOR
39,922,REFUGIADOS. ASILO POLÍTICO. SOLICITUD. CUBANOS. CIUDADANOS. INGRESOS AL PAIS. INFORMES,2016-12-19,133217,MRREE*
40,922,PLATAFORMA CONTINENTAL. EXPLOTACIÓN HIDROCARBUROS. METODOLOGÍA FRACKING. UTILIZACIÓN. INFORMES.,2016-11-30,132927,ANCAP*
41,922,PLATAFORMA CONTINENTAL. EXPLOTACIÓN HIDROCARBUROS. METODOLOGÍA FRACKING. UTILIZACIÓN. INFORMES.,2016-11-30,132927,MIEM*
42,922,URUGUAY-MÉXICO. TRATADO LIBRE COMERCIO. INFORMES.,2016-11-21,132760,MRREE*
43,922,ASSE INMUEBLES. DESTINO. INFORMES.,2016-11-15,132693,ASSE*
44,922,COMAP. BENEFICIOS FISCALES OTORGADOS INFORMES.,2016-11-15,132681,MEF*
45,922,MEF. REPRESENTACIÓN EN EXTERIOR. DEPARTAMENTOS ECONÓMICO COMERCIALES. INFORMES.,2016-11-15,132713,MEF*
46,922,IMM-REPÚBLICA AFISA. CONVENIO CONSTRUCCIÓN ESTACIONAMIENTO BAJO PARQUE DE LAS ESCULTURA (EDIFICIO LIBERTAD). INFORMES.,2016-11-15,132708,BROU*
