,id_senador,titulo,fecha_entrada,id_ficha,organismo
19,2965,MUNICIONES. IMPORTACIÓN. AUTORIZACIÓN. INFORMES.,2017-05-05,134691,DNA*
20,2965,MUNICIONES. IMPORTACIÓN. AUTORIZACIÓN. INFORMES.,2017-05-05,134691,MINISTERIO INTERIOR
21,2965,MUNICIONES. IMPORTACIÓN. AUTORIZACIÓN. INFORMES.,2017-05-05,134691,MDN*
22,2965,FUERZA AÉREA URUGUAYA. FLOTA DE AERONAVES. SITUACIÓN. INFORMES,2017-04-26,134562,MDN*
23,2965,AVIÓN CESSNA. UTILIZACION Y MANTENIMIENTO. INFORMES.,2017-02-07,133574,ANCAP*
24,2965,HOGARES INAU. CENTROS EDUCATIVOS. CENTROS DE SALUD. BOMBEROS. HABILITACIÓN. INFORMES.,2017-01-31,133535,DIRECCION NACIONAL BOMBEROS
25,2965,ARMADA NACIONAL. FRONTERA CON BRASIL. AGUAS TERRITORIALES. PESCA ILEGAL. CONTROL. INFORMES.,2016-11-30,132926,MDN*
26,2965,CARMELO (COLONIA). AERÓDROMO. SITUACIÓN. INFORMES.,2016-08-23,131337,MDN*
27,2965,MINISTERIO DE SALUD PÚBLICA. DENOMINACIÓN. CAMBIO. INFORMES.,2016-08-03,131040,MSP*
28,2965,HABILITACIÓN BOMBEROS. CUMPLIMIENTO. INFORMES.,2016-05-23,129826,DIRECCION NACIONAL BOMBEROS
29,2965,MINISTERIO DEL INTERIOR. EL GUARDÍAN. MARCO REGULATORIO. INFORMES.,2016-05-09,129517,MINISTERIO INTERIOR
30,2965,UTU MALDONADO. SITUACIÓN EDILICIA. INFORMES.,2016-04-25,129276,UTU*
31,2965,ASSE. AMBULANCIA. CERRO COLORADO. INFORMES,2016-04-19,129198,ASSE*
32,2965,NUEVA TELEVISIÓN DEL SUR. CONVENIO. INFORMES.,2016-04-14,129177,MEC*
33,2965,MDN. ARMADA NACIONAL. DENUNCIAS,2016-03-08,128616,MDN*
34,2965,MINISTERIO DEL INTERIOR. DEPENDENCIAS. ARMAS. ROBO. INFORMACIÓN.,2016-02-11,128309,MINISTERIO INTERIOR
35,2965,MINISTERIO DE DEFENSA NACIONAL. DEPENDENCIAS. ARMAS. ROBO. INFORMACIÓN,2016-02-11,128311,MDN*
36,2965,HOSPITAL SARANDÍ DEL YÍ. DIRECTOR. CESE. INFORMES.,2015-12-28,128001,ASSE*
37,2965,ASSE. PRESTACIÓN SERVICIOS. INFORMES.,2015-10-19,127018,ASSE*
38,2965,FRIPUR S.A. .PRESTAMOS. BROU. INFORMES.,2015-08-27,126195,BROU*
39,2965,PLUNA S.A.. COMPRA AVIONES. DEUDA ESTADO. INFORMACIÓN.,2015-08-18,126056,MEF*
40,2965,AVIÓN PRESIDENCIAL. COMPRA. INFORMES.,2015-05-22,124650,MEF*
41,2965,AVIÓN PRESIDENCIAL. COMPRA. INFORMES.,2015-05-22,124650,MDN*
42,2965,CENTROS ENSEÑANZA. ALIMENTACIÓN SALUDABLE. LEY 19.140. APLICACIÓN. INFORMES.,2015-05-15,124570,ANEP*
43,2965,CENTROS ENSEÑANZA. ALIMENTACIÓN SALUDABLE. LEY 19.140. APLICACIÓN. INFORMES.,2015-05-15,124570,MSP*
44,2965,COSTAS RÍO DE LA PLATA. PECES. MORTANDAD. CAUSAS. INFORMES.,2015-03-17,123767,MGAP*
45,2965,COSTAS RÍO DE LA PLATA. PECES. MORTANDAD. CAUSAS. INFORMES.,2015-03-17,123767,MSP*
